album,data,musica,letra,tokens,types,lemmas,ttr,ltor,ltyr
inventário,2021-09-03T00:00:00.000000,inv004: 6h34 (nem liga guria),"nem liga, guria se eu já não sei disfarçar se eu já cansei de esconder o que era fácil de achar nem liga, guria se nos meus olhos não há mais o brilho de quem vivia com o coração em paz se a gente já soubesse como vai ser a viagem antes mesmo de comprar nossa passagem a gente já virava pro outro lado e dormia, tão só se a gente entendesse que há um ciclo no amor começa pela cura, mas termina com a dor a nossa cama pra sempre estaria vazia nem liga, guria se a minha voz acabar sei que tu já me sacou sem eu precisar falar nem liga, guria não vou poder te atender tô encontrando em minha vida um canto só pra você se a gente já soubesse como vai ser a viagem não perderia tanto tempo com bobagem e o meu peito poderia muito bem ser a tua moradia eu finjo que acredito no que dizem sobre o amor eu finjo que é eterno, mas te peço, por favor esquece tudo e vem passar comigo essa madrugada tão fria vê se não fica assustada quando eu digo eu nunca fui daqueles que fazem sentido tô em são paulo, aqui o céu nunca é azul eu tô aqui cantando um samba com sotaque do sul amanheceu, e eu deveria estar dormindo mas estes versos são palavras explodindo e no teu colo, um dia, elas vão cair e aonde isso vai dar, só cabe a nós decidir uh-uh-uh-uh-uh, uh-uh, uh... oh-oh, oh, oh... uh-uh-uh-uh-uh, uh uh-uh, uuhh... hm, hm, hm",265,158,147,59.62264150943396,55.471698113207545,93.0379746835443
inventário,2021-09-03T00:00:00.000000,inv005: ontem foi difícil,sem querer não vi o tempo perdi a hora não te vi eu cheguei tarde já foi embora e hoje eu vejo tuas fotos ontem foi foda e como pode só faço merda só bola fora minha guerra é não ter alguém pra me ver errar pra decepcionar minha guerra é não ter ninguém pra pedir desculpas fingir aceitar cansei cansei cansei de esconder que não tá não tá não tá nada bem cansei cansei cansei de esperar o vеnto o vento o vento mudar o vento mudar o vеnto mudar o vento mudar uh uh uh...,97,57,54,58.76288659793815,55.670103092783506,94.73684210526315
inventário,2021-09-03T00:00:00.000000,inv006: heart is king,my apartment’s too tight can’t spread my wings winter’s too long can’t wait for spring from life to death i’m transfering ‘cause in this body heart is king pieces of time the souls of things i’m floating through memories that make me sing i never cared ‘bout diamond rings ‘cause in this body heart is king pieces of time the souls of things i’m floating through memories that make me sing i never cared ‘bout diamond rings ‘cause in this body heart is king,86,45,45,52.32558139534884,52.32558139534884,100.0
inventário,2021-09-03T00:00:00.000000,inv007: teu inverno faz calor (ft. terno rei),"não fugi eu nunca tive pronde voltar nem dormi tinha tanta coisa pra pensar teus olhos não me enganam mais teus olhos não me enganam mais não fugi nunca tive pronde voltar nem dormi tinha tanta coisa pra pensar teus olhos não me ganham mais teus olhos não me ganham mais ah, tanta dor eu deixei pra trás eu ando só e os meus olhos tão cheios de pranto e o silêncio é tanta ilusão eu quero som (eu quero som) e a velocidade (ah, quanta dor eu deixei pra trás) quero a velocidade (ah, quanta dor eu deixei pra trás) tenho uma alma castigada tem tanto tempo que eu já nem sinto nada tenho uma boca sempre calada tem tanto tempo que eu já nem digo nada ah, quanta dor eu deixei pra trás nesse inverno faz calor e o silêncio é tanta ilusão eu quero som o teu inverno faz calor",153,62,55,40.52287581699346,35.947712418300654,88.70967741935483
inventário,2021-09-03T00:00:00.000000,inv008: será que ainda tenho você (ft. sirsir),"uh, uh será que não dá mais pra ver uh, uh será que a tua visão nublou que o mesmo que te conheceu sou eu que hoje aqui estou o que de fora você vê do lado de dentro nunca mudou uh, uh e eu me pergunto se você uh, uh me ama do jeito que eu sou bem antes de me conhecer os meus defeitos compreender com os meus demônios conviver será que еu ainda tenho você?",78,49,44,62.82051282051282,56.41025641025641,89.79591836734694
inventário,2021-09-03T00:00:00.000000,inv009: vala comum,"eu durmo fácil difícil é acordar é tanta merda que eu preciso ignorar eu esqueço fácil difícil é perdoar e o meu sorriso é fácil difícil é sustentar ai, ai, ai, ai, ai ai ai e até o sucesso é fácil difícil é suportar a dor da queda do décimo andar ai, ai, ai, ai, ai ai ai nos ombros pesa a decisão de não ser mais um, de jeito algum o tempo passa e essa impressão se agrava e me estraga eu amo fácil difícil é me amar são más notícias que eu tenho pra te dar… nos ombros pesa a decisão de não ser mais um, de jeito algum o tempo passa e essa impressão se agrava uh... de peito aberto e nada em mãos eu sou só mais na vala comum o tempo passa e atropela com calma a minha cara",144,73,64,50.69444444444444,44.44444444444444,87.67123287671232
inventário,2021-09-03T00:00:00.000000,inv010: asma,"e veja só onde é que a gente chegou: como alguém pode chamar isso de amor? se hoje escrevo com navalha (em minha pele o que eu preciso esquecer?) perceba as coisas que você me falou… como alguém pode dizer que não mudou? se eu sou o fruto da minha falha (as suas falhas podem definir você) e quando acordar... aonde vai estar? que roupa vai vestir? aonde quer chegar? não dá pra abandonar a posse do 'sentir' mas hoje estou aqui tеntando te apagar um mau espírito pegou tua mão e logo sе apossou do teu coração e apenas eu fui testemunha (mas não me encontro em posição pra te julgar) pois também tenho um lado escuro só meu apenas nunca quis ter visto o seu e eu sei que não existe nada (nessa vida que vai nos fazer mudar) e quando a dor chegar… quem é que vai te ouvir? te fazer respirar? te devolver o ar? e quando acabar… um corpo pra esquecer feridas pra sarar e o 'adeus' que eu não falei… sou um retrato que a tua mão revelou cópia barata do que eu acho que eu sou e sim, amor, eu sei que eu não devia querer demais o que eu nem sei o que é... o que o homem quer de uma mulher?",220,127,109,57.72727272727273,49.54545454545455,85.8267716535433
inventário,2021-09-03T00:00:00.000000,inv011: e veja só (ft. jup do bairro),"(e veja só) adrenalina me acelera e não ando pra frente caí num oceano e nado contra a corrente me afoguei na ideia que existia a gente e o laudo já dizia que eu tava sendo inocente pensei que com o passar dos dias ia ser diferente nem vitamina, endorfina, me deixa contente eu fui cobaia do seu teste e foi eficiente não lembro mais quem eu sou se você está ausente não! não! quem você pensa que eu sou? só o pior de mim sobrou isso nunca foi amor! a gente só se acostumou (e veja só) dopamina contamina até ficar dormente minha consciência entrou num modo inconsciente santa senta sente o surto sem saber o que sente e eu fingindo que acredito enquanto você mente queria pensar no futuro mas não tem presente um dia após o outro já não é suficiente há dias que eu não durmo e já fiquei doente é uma patologia o que fez com a minha mente",164,108,96,65.85365853658537,58.536585365853654,88.88888888888889
inventário,2021-09-03T00:00:00.000000,inv013: deixa ele andar (ft. nill),"não havia tinta nessa tela e a luz no fim do túnel era a ponta de uma vela hoje eu e a minhas correntes, ‘tá gelado’, disse ela antes tava ali na fila, agora a gente não espera se o caminho for estreito eu que passo caminhando no deserto, sempre em frente a 10000 passos quando chegou a disputa eu mantive o braço realizando sonhos, mano, sempre muito fácil, muito fácil desestabilizando obstáculos eliminando aquele sentimento falso a garrafa na minha mão, eu sinto o cheiro, é álcool taça de champanhe pra quem tiver do lado sabe que meu telefone ainda toca e as ruas andam me chamando sempre, toda hora eu tô te esperando lá de fora, mas acho que isso não importa, não agora, yeah nem dá onda isso que você me deu quem descaralhou minha cabeça fui eu e não importa: o que aconteça aconteceu em outros bares, outras vidas, outras fodas mas na real sabe o que me incomoda? é sentir que eu sou sempre o que tá fora do lugar um carro tão batido não compensa arrumar deixa ele andar… se o caminho for estreito eu que passo caminhando no deserto, sempre em frente a 10000 passos quando chegou a disputa eu mantive o braço realizando sonhos, mano, sempre muito fácil, muito fácil desestabilizando obstáculos eliminando aquele sentimento falso a garrafa na minha mão, eu sinto o cheiro, é álcool taça de champanhe pra quem tiver do lado",243,127,111,52.2633744855967,45.67901234567901,87.4015748031496
inventário,2021-09-03T00:00:00.000000,inv014: eu inventei você (ft. lio soares),você me inventou sem saber se podia você me conjurou pra te fazer companhia e então me arquivou quando o real surgia e tudo que um dia eu fui você substituía eu enxerguei você mais do que eu gostaria eu encontrei você quando ninguém podia eu fiz nascer você pra me fazer companhia quanto mais eu recriava mais cê desaparecia eu inventei você foi tudo fantasia saudade de você mas cê nem existia eu inventei você foi tudo fantasia saudade de você mas cê nem existia eu inventei você foi tudo fantasia saudade dе você mas cê nem existia será quе existe alguém num mundo de mentira no inferno da invenção da história não-vivida pra eu compartilhar a rejeição sofrida a história abreviada que eu contei com a minha vida,130,69,62,53.07692307692308,47.69230769230769,89.85507246376811
inventário,2021-09-03T00:00:00.000000,"inv015: diga, parte 1 (ft. mateus asato)","ontem eu sonhei com você e eu só te liguei porque eu precisava ouvir aquelas coisas que eram tão normais que a gente já não falava mais eu queria tanto te ouvir dizer… agora diga que não vai sair da minha vida diga que não passa de mentira quando dizem que o amor morreu diga que o tempo fecha todas as feridas e que pra nós existe uma saída que, nem por um segundo, me esqueceu e hoje acordei sem você e eu só percebi quando eu senti falta de mim pois existem coisas que eu queria mais e tanta coisa pra deixar pra trás eu queria tanto te ouvir dizer agora diga que não vai sair da minha vida diga que não passa de mentira quando dizem que o amor morreu diga que o tempo fecha todas as feridas e que pra nós existe uma saída que, nem por um segundo, me esqueceu então diga que não vai sair da minha vida diga que não passa de mentira quando dizem que o amor morreu diga que o tempo fecha todas as feridas e que pra nós existe uma saída que, nem por um segundo, me esqueceu diga… diga…",199,72,64,36.18090452261307,32.1608040201005,88.88888888888889
inventário,2021-09-03T00:00:00.000000,inv016: post-apocalyptic lifeline,"don’t know how ended up in this car uber driver is afraid we’ll throw up upwards heading to the sixth floor slowly leaning your spinning head on my door dara ra ra ra ra dara ra ra ra ra and i’d say something dumb to break the ice like ‘darling you should quit wearing old spice’ i’d hum to you the last song i wrote sipping warmed up cherry cokes in this post-apocalyptic lifeline it will be just this time i swear, just one last time i won’t pretend i’m fine i swear, just one last time it will be just this time i swear, just one last time dara ra ra ra ra dara ra ra ra ra",119,67,67,56.30252100840336,56.30252100840336,100.0
inventário,2021-09-03T00:00:00.000000,inv017: eles odeiam gente como nós,"tanto me falaram pr’eu me aquietar e coisas que eu devia esconder não deve ser difícil ser inofensivo dar a outra face pra bater mas eu não aguento mais o tempo não é de paz pra quem aprendeu a ver e quem não viu que a porta do inferno abriu e eles odeiam gente como nós e o calafrio que hoje você sentiu é o medo fazendo a gente mais veloz tanto nos disseram ‘isso vai passar’ que é coisa para o tеmpo resolver e todo o dia a morte tеstar a minha sorte mas eu não sou um bicho fácil de abater mas eu não aguento mais o tempo não é de paz pra quem aprendeu a ver e quem não viu que a porta do inferno abriu e eles odeiam gente como nós e o calafrio que hoje você sentiu é o medo fazendo a gente mais veloz muito mais veloz eu matei meus medos e os enterrei sem olhar pros lados cavei, cavei eu matei meus medos e os enterrei sem olhar pros lados cavei, cavei, cavei e quem não viu que a porta do inferno abriu e eles odeiam gente como nós e o calafrio que hoje você sentiu é o medo fazendo a gente mais veloz e quem não viu que a porta do inferno abriu e eles odeiam gente como nós e o calafrio que hoje você sentiu é o medo fazendo a gente mais veloz",242,81,72,33.47107438016529,29.75206611570248,88.88888888888889
